$WAX9,34:00.4,117,67.411591,-0.920898,-0.005859,-0.048828,-19.110001,-22.960001,3.57,-112.599998,126.599998,185
$WAX9,34:00.4,118,67.4216,-0.941406,0.008789,-0.045898,-19.25,-23.66,3.22,-112.5,126.599998,184.199997
$WAX9,34:00.4,119,67.43158,-0.949219,0.025391,-0.052734,-20.23,-23.379999,4.13,-112.300003,126.5,183.600006
$WAX9,34:00.4,120,67.441589,-0.945313,0.022461,-0.044922,-19.809999,-22.33,4.55,-112.300003,126.5,183.600006
$WAX9,34:00.4,121,67.451599,-0.944336,0.017578,-0.038086,-19.6,-20.299999,3.22,-113,126.599998,183
$WAX9,34:00.4,122,67.461578,-0.915039,0.033203,-0.038086,-18.549999,-18.059999,1.26,-112.300003,126.599998,182.300003
$WAX9,34:00.4,123,67.471588,-0.869141,0.052734,-0.020508,-17.99,-18.690001,-0.84,-112.599998,126.400002,183
$WAX9,34:00.4,124,67.481598,-0.927734,0.086914,-0.012695,-16.799999,-21.42,-4.48,-112.200005,126.800003,183.300003
$WAX9,34:00.4,125,67.491608,-1.000977,0.030273,-0.025391,-14.28,-25.27,-5.81,-112.700005,126.300003,183.400009
$WAX9,34:00.4,126,67.501587,-1.036133,-0.006836,-0.015625,-11.83,-28.139999,-4.62,-112.700005,126.300003,183.400009
$WAX9,34:00.4,127,67.511597,-1.022461,-0.006836,0,-11.13,-28.42,-1.75,-112.099998,126.700005,182
$WAX9,34:00.4,128,67.521606,-1.004883,0.011719,0.011719,-12.04,-26.389999,1.4,-112.5,126.700005,182.699997
$WAX9,34:00.4,129,67.531586,-1.011719,-0.00293,0.029297,-12.46,-24.92,3.15,-112.099998,127.099998,181.199997
$WAX9,34:00.4,130,67.541595,-0.993164,-0.043945,0.068359,-12.32,-23.17,5.67,-112,126.599998,182.100006
$WAX9,34:00.6,131,67.551605,-0.958008,-0.049805,0.111328,-13.02,-21,7.91,-112.700005,126.800003,182.199997
$WAX9,34:00.6,132,67.561584,-0.93457,-0.053711,0.123047,-13.37,-19.6,11.62,-112.700005,126.800003,182.199997
$WAX9,34:00.6,133,67.571594,-0.932617,-0.061523,0.131836,-13.37,-19.6,11.62,-112,126.300003,181.900009
$WAX9,34:00.6,134,67.581604,-0.928711,-0.018555,0.15332,-13.93,-19.74,5.32,-112.400002,126.599998,183.400009
$WAX9,34:00.6,135,67.591583,-0.947266,-0.015625,0.129883,-13.440001,-19.530001,4.27,-111.800003,126.700005,182
$WAX9,34:00.6,136,67.601593,-0.916992,-0.039063,0.140625,-12.74,-17.710001,4.27,-111.800003,125.800003,181.699997
$WAX9,34:00.6,137,67.611603,-0.911133,-0.0625,0.154297,-12.6,-15.33,4.62,-111.5,126.200005,181.800003
$WAX9,34:00.6,138,67.621582,-0.902344,-0.097656,0.142578,-12.18,-13.37,3.92,-111.5,126.200005,181.800003
$WAX9,34:00.6,139,67.631592,-0.897461,-0.092773,0.145508,-13.72,-11.2,2.24,-111.300003,126.300003,180.600006
$WAX9,34:00.6,140,67.641602,-0.864258,-0.083984,0.15332,-15.26,-9.17,0.49,-111.300003,125.900002,182.699997
$WAX9,34:00.6,141,67.651581,-0.805664,-0.050781,0.15625,-15.89,-9.8,-0.21,-111.300003,126.400002,181.400009
$WAX9,34:00.6,142,67.661591,-0.766602,-0.047852,0.166992,-16.799999,-13.93,-1.68,-111.300003,126.099998,180.300003
$WAX9,34:00.6,143,67.6716,-0.785156,-0.025391,0.177734,-16.309999,-20.719999,-4.34,-111,126.5,179
$WAX9,34:00.6,144,67.68158,-0.900391,-0.017578,0.166992,-13.79,-29.26,-6.37,-111,126.5,179
$WAX9,34:00.6,145,67.691589,-1.023438,-0.052734,0.142578,-11.06,-35.560001,-8.47,-111.200005,127.200005,178.699997
$WAX9,34:00.7,146,67.701599,-1.064453,-0.060547,0.157227,-9.66,-36.119999,-8.4,-111.300003,126.700005,180.600006
$WAX9,34:00.7,147,67.711578,-1.097656,-0.058594,0.154297,-10.85,-32.830002,-3.57,-111.400002,127.200005,180.400009
